"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"PRMT8",62.7076914660731,2.45764887903789,0.492785671178253,4.98725718457203,6.12425164757451e-07,6.54867986661848e-06,0.0116293414535792
"PADI3",10.7244466814652,3.79641965592726,0.761407283009597,4.98605639930477,6.16241625137824e-07,6.58563137215498e-06,0.0117018122197421
"FURIN",5455.9806114071,-0.979479367602041,0.196460103720546,-4.98564008189315,6.17570152041945e-07,6.59596722365221e-06,0.0117270396171245
"IVL",53.9322345475574,3.97827345357889,0.798019284267112,4.9851846089565,6.19026791885015e-07,6.60765849840771e-06,0.0117546997511046
"FAM171A1",807.224821255431,0.699909021855684,0.140417998658475,4.98446800654101,6.21325251010645e-07,6.62670366860555e-06,0.0117983451914411
"DLC1",5388.5209733197,-1.33379732357678,0.267594247123624,-4.98440208604554,6.21537099690609e-07,6.62670366860555e-06,0.011802367986025
"FAM178B",21.4197578859487,1.59893988498097,0.320803342755786,4.98417463872305,6.22268581738821e-07,6.6306295519432e-06,0.0118162580986385
"UGT2A2",4.59003262164984,5.33526092935108,1.07049842174617,4.98390359198131,6.23141365310128e-07,6.63605562485751e-06,0.011832831385874
"GALNT18",2074.62846655694,-0.807334341094328,0.162070153939672,-4.98138813019727,6.31297757986926e-07,6.71899590468534e-06,0.0119877131264137
"SORBS2",1784.18704880503,1.22260637131937,0.245459588781716,4.98088657846901,6.32936299055708e-07,6.73031490250158e-06,0.0120188273827688
"SPMIP1",63.3405885094919,1.02538189329887,0.205865381022742,4.98083693433427,6.33098706382251e-07,6.73031490250158e-06,0.0120219113354926
"RHOF",390.093395177569,-0.822830347316103,0.165214963763689,-4.98036212078838,6.34654056248967e-07,6.74126395270432e-06,0.0120514458741116
"LAT2",907.516860112751,-1.14041607600517,0.228985550568233,-4.98029711121598,6.34867294948706e-07,6.74126395270432e-06,0.012055495063781
"MUC5B",9933.81663979433,3.53631299519096,0.710284862548222,4.9787249900048,6.40045105542511e-07,6.7922926229462e-06,0.0121538165091467
"ARPC3",4273.57368603177,-0.56243469511546,0.112977763545333,-4.97827782623597,6.41525266578433e-07,6.80404456179903e-06,0.0121819232870579
"MFNG",1085.42784691021,-0.714315610237173,0.143494758132807,-4.97799097006776,6.42476528249128e-07,6.81017657963492e-06,0.0121999867949227
"RASAL1",91.4430792018423,1.35646355035871,0.272503446540513,4.97778493292212,6.43160619618564e-07,6.81347114909904e-06,0.0122129770059369
"TMBIM1",6863.6671677034,-0.660293916702551,0.13266386977275,-4.97719475418302,6.45124038220727e-07,6.8285195558616e-06,0.0122502603617734
"DMP1",2.47855334497028,2.73480675222582,0.549474300108821,4.97713314650786,6.4532932854113e-07,6.8285195558616e-06,0.0122541586196675
"STAG3",227.219291559586,0.957479789131224,0.192385504190288,4.97688114892577,6.46169695528844e-07,6.83345043597218e-06,0.0122701163483972
"POR",3169.98253323428,-0.642940677540078,0.129190885656726,-4.97667211020164,6.46867602598628e-07,6.83686991906934e-06,0.0122833689057453
"TWIST1",47.4318562239976,2.39605153376018,0.481652586346051,4.97464687553593,6.53666871888612e-07,6.90473461376321e-06,0.0124124802302928
"ARMT1",633.180636575819,-0.647324060490431,0.130161112113896,-4.97325237912837,6.58388563054097e-07,6.95058787821077e-06,0.0125021404238342
"UPB1",52.8086606305191,-1.56032060933198,0.313789828366697,-4.97250219184471,6.60942237092092e-07,6.97351367262541e-06,0.0125506321401417
"PRKCE",1925.31650989715,-1.35842008821263,0.273215660866386,-4.97197006901064,6.62759392819751e-07,6.98864656102768e-06,0.0125851381102543
"SPATC1",50.2793911080199,-1.79465949729955,0.361059203771991,-4.97054078264926,6.67664153206844e-07,7.03630126355919e-06,0.0126782746052448
"FAM83B",66.437366055727,2.65370428071974,0.533982831729114,4.969643447387,6.70761315978255e-07,7.06252284446852e-06,0.0127370866291111
"MPC1",834.998739538574,-0.394957224673307,0.0794747178396833,-4.96959580869498,6.70926127886288e-07,7.06252284446852e-06,0.0127402162424327
