"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"RTF2",4457.50042925692,0.442276959763944,0.145090383828536,3.04828582083438,0.00230150908849863,0.00466078769548762,1
"ZC3H10",339.039667311035,0.2238128881296,0.0734542336361382,3.04697056997798,0.00231160341090467,0.00468050450511604,1
"OR1I1",18.1257110998483,0.493973232009375,0.162123358772361,3.04689734872178,0.00231216656112624,0.00468091960252788,1
"ANKRD49",179.70895190042,0.61332471355698,0.201320681488063,3.04650624577458,0.00231517669211853,0.00468628765153929,1
"ZNF493",126.951347159113,0.604710841120719,0.198513188799864,3.04619982569709,0.00231753756693043,0.00469034004332312,1
"CCDC146",154.211716853412,0.613173055420027,0.20137803538592,3.04488547743028,0.00232768925931445,0.00471015615718221,1
"FNBP4",854.382303467246,-0.477948912846888,0.15697072798955,-3.0448282872123,0.00232813190519336,0.00471032260075498,1
"TMEM54",9.623217265393,1.76728494107437,0.580480853599646,3.044518919298,0.00233052771484993,0.00471444006084021,1
"GAS2L3",19.1600480397826,0.605018231748228,0.198800544750964,3.04334292698307,0.0023396554626666,0.00473217222176609,1
"NFATC2IP",1113.73053809997,-0.247559630935904,0.0813749663247387,-3.04220870516838,0.00234849000078267,0.00474930594309601,1
"SENP7",173.982926803088,0.841311575345773,0.276561337776219,3.04204333877834,0.00234978060029388,0.00475118076204224,1
"UTP15",71.1039103633799,-0.485135556361939,0.159495086692867,-3.041695931964,0.00235249404712043,0.00475593150748091,1
"PKD2",89.8444950677541,0.700796288947266,0.23040643880281,3.04156555948956,0.00235351307121385,0.00475725577494046,1
"DEPDC1B",20.7826265278955,1.034503950279,0.340176686913731,3.04107832804353,0.00235732497370059,0.00476422412343694,1
"NXPE3",448.998990278456,0.391498509824953,0.128828090690117,3.03892192865502,0.00237426374262716,0.00479771600435018,1
"TOMM22",632.582822804803,-0.316388982153309,0.1041804879348,-3.03693127595369,0.00238999939264737,0.00482876674322169,1
"POU5F2",13.4756077568816,0.645479083436088,0.212630245542821,3.03568799343788,0.00239987562826686,0.00484797132325315,1
"CYTH1",8109.27488622682,0.268172258055033,0.0883697962443671,3.03465968523297,0.00240807238948614,0.00486377779795764,1
"IPP",55.8336295448444,-0.445210986705759,0.146724690022703,-3.03432903239987,0.00241071350048166,0.00486835992757963,1
"IER5L",139.832023570926,0.654333475158994,0.215679946371881,3.03381694110205,0.00241480909634928,0.00487587747401284,1
"PSPC1",572.452234527785,0.164613510707305,0.0542667347898801,3.03341469400519,0.00241803064698325,0.00488162813655716,1
"CYSLTR2",78.6639797640699,-0.869923770837418,0.286809327636115,-3.0331083650847,0.00242048663800429,0.00488583171563182,1
"PADI6",23.5015531729726,1.21815441756753,0.401636696136924,3.03297589409571,0.00242154943068048,0.00488722221417446,1
"ATP1B2",17.6667108208959,0.908579696833852,0.299619604731203,3.03244408071683,0.00242582038136979,0.00489508605596776,1
