"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"CALR",5266.32518367677,0.932906364965422,0.12099208615625,7.710474251685,1.2535104350686e-14,1.08115275024667e-12,2.04735859359754e-10
"TMEM45A",10.4594576045247,3.18996190526979,0.414506530325016,7.69580614995023,1.4060484106368e-14,1.2051843519744e-12,2.29649886909308e-10
"CENPM",720.123546516691,1.35616128364166,0.176307140104954,7.69203835326435,1.44809191764103e-14,1.23355978169421e-12,2.36516852908309e-10
"TPM4",2100.54521333809,0.701977951814603,0.0913170835644373,7.68725767856194,1.50322189869586e-14,1.27266639276092e-12,2.45521232713996e-10
"KIF18A",28.1864879960634,2.03845421092105,0.265471824332606,7.67860851540728,1.60825892279429e-14,1.35329104479032e-12,2.62676929859991e-10
"SAE1",1281.12724127562,0.750100189630664,0.097938241785588,7.65891010452103,1.87517591112743e-14,1.56832894385203e-12,3.06272481564443e-10
"EZH1",700.576133202283,-1.00743082107633,0.131647859474304,-7.65246639861222,1.97160637225935e-14,1.63904626127585e-12,3.2202246878112e-10
"ANP32E",588.084590167396,0.904291204392679,0.118185531910878,7.65145436815894,1.98718830699533e-14,1.64210770278656e-12,3.24567466181547e-10
"HECW2",173.689461516025,-1.95164582402173,0.25611964079638,-7.62005529116497,2.53567079350733e-14,2.08287243752387e-12,4.14151110703551e-10
"BTG1",18856.4207422372,-1.08329196292166,0.142682072921408,-7.59234808368927,3.14159708159594e-14,2.56532779443929e-12,5.13117051337065e-10
"BRCA2",39.3060800702567,1.937012100388,0.255839947026948,7.57118707573829,3.6982901157536e-14,3.00214138808233e-12,6.04041724606035e-10
"COL15A1",76.251300654824,-2.4193999451914,0.320341220114735,-7.55257142469787,4.26747471786801e-14,3.44392696529699e-12,6.97006645669383e-10
"POLE2",52.2535719047847,1.64833614501007,0.219123397526625,7.5224104938852,5.3775431182524e-14,4.31454040883041e-12,8.78314117504164e-10
"ARNTL2",15.4455246364601,3.00699339910236,0.400713684428445,7.50409460907569,6.1854619804248e-14,4.93406793814232e-12,1.01027150526278e-09
"ISG15",10289.3665366402,3.64977406931403,0.489739283424264,7.45248378646442,9.15991178442931e-14,7.24383375363662e-12,1.49608839175084e-09
"GZMA",1282.09940150636,2.90927456993288,0.390396169894459,7.45210838190185,9.18602106439427e-14,7.24383375363662e-12,1.50035282044752e-09
"L2HGDH",30.0926101229384,1.82483101959759,0.245517390959523,7.43259372570657,1.06488595241524e-13,8.34967394507406e-12,1.73927822607982e-09
"IDH2",5145.46413846884,0.69709916540247,0.0939595631774586,7.41914012611872,1.17883142768363e-13,9.19088909719437e-12,1.92538537083567e-09
"ZNF274",581.303282814936,-0.788657159186306,0.106339897459965,-7.41638066261273,1.20364234179099e-13,9.33160916669416e-12,1.96590903684722e-09
"ZNF169",340.9238330449,-0.769588793537968,0.103862796732818,-7.40966753974183,1.26616426396598e-13,9.76148985627407e-12,2.06802609233564e-09
"SLC1A5",974.211784193775,1.1122443883504,0.150328576813034,7.39875552559589,1.37466663855519e-13,1.05391108955898e-11,2.24524302075219e-09
"SEC24A",278.389447348415,1.13355387948878,0.153322969992757,7.39324237941857,1.43290929798418e-13,1.09249438188849e-11,2.34037075639757e-09
"FOXP1",1015.04848369683,-0.763578732137157,0.103497856467131,-7.37772508727901,1.6101700876876e-13,1.22089819835654e-11,2.62989080422016e-09
"DPEP1",64.2616470818192,2.29699567090793,0.311527692376574,7.37332740272518,1.66421105184759e-13,1.25497882598343e-11,2.71815591098267e-09
"STT3A",1445.76076532239,0.873555261145571,0.118666924977629,7.36140471584859,1.8198489457779e-13,1.36488670933342e-11,2.97235928313904e-09
"PKMYT1",64.2750892661613,1.97796805381338,0.26882059892123,7.35794824411117,1.86758422430568e-13,1.39311688083342e-11,3.05032531355846e-09
"BACH2",557.039172864864,-1.52307884665825,0.207465476689096,-7.34136045651926,2.11433524374806e-13,1.56870034213566e-11,3.45334375361371e-09
"PRC1",348.806838769544,0.796362934263104,0.108698749496325,7.32633022875783,2.36540511260434e-13,1.7455930777508e-11,3.86341617041667e-09
"CCNE2",51.5315758986467,1.42639116245759,0.194901491089777,7.31852360124098,2.50713932462277e-13,1.84034695105288e-11,4.09491065890636e-09
"HJURP",141.965392050852,1.3870963145281,0.189752064017428,7.31004598927945,2.67050969452281e-13,1.94989596742935e-11,4.36174348406411e-09
"RALGPS1",155.344886090023,-0.871235807348618,0.119340800042055,-7.30040193330027,2.86909345655713e-13,2.08237862873932e-11,4.68609034259477e-09
"ZNF219",61.1779724126696,-1.3974472574152,0.191436590005456,-7.29979183903856,2.88213273977688e-13,2.08237862873932e-11,4.70738740387758e-09
"ADAMTS14",38.3637554718465,2.03175929747447,0.278669869398205,7.29091846873187,3.07849033362343e-13,2.21266492729184e-11,5.02809826190716e-09
"ORC1",136.879927664713,1.33506339947301,0.183499734334543,7.27556039421305,3.44985308572895e-13,2.46673433072847e-11,5.63464504492109e-09
